customer_id,customer_fname,customer_lname,username,password,address,state,city ,pincode
7950,C14,3461,C143461,,Central,Iowa,Sioux City,51106
7951,C21,2702,C212702,,Central,Michigan,Livonia,48154
7952,C14,2172,C142172,,Central,Michigan,Madison Heights,48071
7953,C23,6466,C236466,,Central,Michigan,Madison Heights,48071
7954,C20,3873,C203873,,Central,Michigan,Madison Heights,48071
7955,C26,2469,C262469,,Central,Michigan,Madison Heights,48071
7956,C11,6713,C116713,,Central,Michigan,Madison Heights,48071
7957,C23,4631,C234631,,Central,Michigan,Madison Heights,48071
7958,C16,9345,C169345,,Central,Michigan,Midland,48640
7959,C19,8695,C198695,,Central,Michigan,Midland,48640
7960,C87,3953,C873953,,Central,Michigan,Midland,48640
7961,C33,6118,C336118,,Central,Michigan,Midland,48640
7962,C20,9364,C209364,,Central,Minnesota,Mankato,56001
7963,C69,8848,C698848,,Central,Minnesota,Mankato,56001
7964,C76,265,C76265,,Central,Minnesota,Mankato,56001
7965,C34,5494,C345494,,Central,Minnesota,Mankato,56001
7966,C11,2115,C112115,,Central,Minnesota,Mankato,56001
7967,C25,9614,C259614,,Central,Minnesota,Mankato,56001
7968,C11,4811,C114811,,Central,Minnesota,Mankato,56001
7969,C24,8503,C248503,,Central,Minnesota,Maple Grove,55369
7970,C15,3157,C153157,,Central,Minnesota,Maple Grove,55369
7971,C28,6116,C286116,,Central,Minnesota,Maple Grove,55369
7972,C25,180,C25180,,Central,Minnesota,Maple Grove,55369
7973,C33,6793,C336793,,South,Georgia,East Point,30344
7974,C52,2987,C522987,,South,Georgia,East Point,30344
7975,C18,6862,C186862,,South,Georgia,Evans,30809
7976,C13,3426,C133426,,South,Georgia,Evans,30809
7977,C20,4781,C204781,,South,Georgia,Evans,30809
7978,C22,2925,C222925,,South,Georgia,Evans,30809
7979,C91,754,C91754,,South,Georgia,Evans,30809
7980,C10,7283,C107283,,South,Georgia,Evans,30809
7981,C18,7497,C187497,,South,Georgia,Evans,30809
7982,C29,5374,C295374,,South,Georgia,Gainesville,30501
7983,C20,650,C20650,,East,Ohio,Reynoldsburg,43068
7984,C68,3266,C683266,,East,Ohio,Reynoldsburg,43068
7985,C21,5718,C215718,,East,Ohio,Reynoldsburg,43068
7986,C18,5857,C185857,,East,Ohio,Reynoldsburg,43068
7987,C14,756,C14756,,West,Oregon,Albany,97321
7988,C28,3618,C283618,,East,Ohio,Gahanna,43230
7989,C18,4264,C184264,,East,Ohio,Gahanna,43230
7990,C72,7205,C727205,,East,Ohio,Garfield Heights,44125
7991,C33,3514,C333514,,East,Ohio,Garfield Heights,44125
7992,C48,810,C48810,,East,Ohio,Garfield Heights,44125
7993,C20,5491,C205491,,East,Ohio,Garfield Heights,44125
7994,C31,1020,C311020,,East,Ohio,Garfield Heights,44125
7995,C28,9454,C289454,,East,Ohio,Garfield Heights,44125
7996,C96,2608,C962608,,East,Ohio,Garfield Heights,44125
7997,C25,6561,C256561,,East,Ohio,Garfield Heights,44125
7998,C10,676,C10676,,East,Ohio,Garfield Heights,44125
7999,C17,8384,C178384,,Central,North Dakota,Bismarck,58501
8000,C84,9397,C849397,,Central,North Dakota,Bismarck,58501
8001,C22,3173,C223173,,Central,North Dakota,Fargo,58103
8002,C11,7875,C117875,,Central,North Dakota,Fargo,58103
8003,C46,1606,C461606,,Central,North Dakota,Fargo,58103
8004,C23,4078,C234078,,Central,North Dakota,Fargo,58103
8005,C12,7625,C127625,,Central,North Dakota,Fargo,58103
8006,C11,915,C11915,,Central,North Dakota,Fargo,58103
8007,C19,179,C19179,,Central,North Dakota,Fargo,58103
8008,C67,1017,C671017,,Central,North Dakota,Grand Forks,58201
8009,C18,2459,C182459,,Central,North Dakota,Grand Forks,58201
8010,C12,325,C12325,,Central,North Dakota,Grand Forks,58201
8011,C25,6616,C256616,,Central,North Dakota,Minot,58701
8012,C93,5773,C935773,,Central,North Dakota,Minot,58701
8013,C21,2138,C212138,,Central,North Dakota,Minot,58701
8014,C26,933,C26933,,Central,North Dakota,Minot,58701
8015,C12,5445,C125445,,Central,North Dakota,Minot,58701
8016,C30,8047,C308047,,Central,North Dakota,Minot,58701
8017,C11,5748,C115748,,Central,Iowa,Urbandale,50322
8018,C25,9356,C259356,,Central,Iowa,Urbandale,50322
8019,C29,8541,C298541,,Central,Iowa,Urbandale,50322
8020,C33,8497,C338497,,Central,Iowa,Urbandale,50322
8021,C13,4060,C134060,,Central,Iowa,Urbandale,50322
8022,C20,3151,C203151,,Central,Iowa,Urbandale,50322
8023,C62,3785,C623785,,Central,Iowa,Waterloo,50701
8024,C28,1679,C281679,,Central,Iowa,Waterloo,50701
8025,C13,4744,C134744,,Central,Iowa,Waterloo,50701
8026,C88,2889,C882889,,Central,Iowa,Waterloo,50701
8027,C51,7597,C517597,,Central,Iowa,West Des Moines,50265
8028,C30,5298,C305298,,Central,Iowa,West Des Moines,50265
8029,C13,800,C13800,,South,Florida,Hialeah,33012
8030,C27,5336,C275336,,South,Florida,Hialeah,33012
8031,C31,7179,C317179,,South,Florida,Hollywood,33021
8032,C22,2694,C222694,,Central,Illinois,Chicago,60603
8033,C80,1613,C801613,,Central,Illinois,Chicago,60603
8034,C33,3980,C333980,,Central,Illinois,Chicago,60603
8035,C24,9698,C249698,,West,Colorado,Louisville,80027
8036,C19,9444,C199444,,West,Colorado,Louisville,80027
8037,C81,6375,C816375,,East,Maryland,Hagerstown,21740
8038,C18,5863,C185863,,East,Maryland,Hagerstown,21740
8039,C26,3605,C263605,,East,Maryland,Hagerstown,21740
8040,C91,5450,C915450,,East,Maryland,Laurel,20707
8041,C24,3735,C243735,,East,Maryland,Laurel,20707
8042,C20,9792,C209792,,East,Maryland,Laurel,20707
8043,C33,1030,C331030,,East,Maryland,Laurel,20707
8044,C42,8978,C428978,,East,Maryland,Laurel,20707
8045,C20,3454,C203454,,East,Maryland,Laurel,20707
8046,C22,4227,C224227,,South,South Carolina,Aiken,29801
8047,C22,7132,C227132,,South,South Carolina,Aiken,29801
8048,C24,7505,C247505,,South,South Carolina,Aiken,29801
8049,C14,142,C14142,,South,South Carolina,Aiken,29801
8050,C79,6695,C796695,,South,South Carolina,Aiken,29801
8051,C17,8282,C178282,,South,South Carolina,Aiken,29801
8052,C29,7071,C297071,,South,South Carolina,Anderson,29624
8053,C20,3330,C203330,,South,South Carolina,Anderson,29624
8054,C81,1292,C811292,,South,South Carolina,Anderson,29624
8055,C17,3917,C173917,,South,South Carolina,Anderson,29624
8056,C30,1927,C301927,,South,South Carolina,Anderson,29624
8057,C90,1632,C901632,,South,South Carolina,Charleston,29418
8058,C18,4801,C184801,,South,South Carolina,Charleston,29418
8059,C17,341,C17341,,South,South Carolina,Charleston,29418
8060,C78,1881,C781881,,South,South Carolina,Charleston,29418
8061,C10,4637,C104637,,South,South Carolina,Charleston,29418
8062,C14,8827,C148827,,West,California,El Centro,92243
8063,C16,4316,C164316,,West,California,El Dorado Hills,95630
8064,C33,2986,C332986,,West,California,El Dorado Hills,95630
8065,C75,2359,C752359,,West,California,El Dorado Hills,95630
8066,C28,4019,C284019,,West,California,El Dorado Hills,95630
8067,C18,8391,C188391,,West,California,El Dorado Hills,95630
8068,C33,455,C33455,,West,California,El Dorado Hills,95630
8069,C17,7309,C177309,,West,California,El Dorado Hills,95630
8070,C11,3738,C113738,,East,Connecticut,Stratford,6614
8071,C19,3442,C193442,,East,Maine,Augusta,4330
8072,C89,3877,C893877,,East,Maine,Sanford,4073
8073,C36,7492,C367492,,East,Massachusetts,Boston,2215
8074,C23,5749,C235749,,East,Massachusetts,Fairhaven,2719
8075,C96,5850,C965850,,East,Massachusetts,Plymouth,2345
8076,C27,9197,C279197,,East,Massachusetts,Stoneham,2180
8077,C15,1188,C151188,,East,New Jersey,Dover,7801
8078,C10,8555,C108555,,East,New Jersey,Millville,8332
8079,C27,9106,C279106,,East,New Jersey,Morristown,7960
8080,C23,8894,C238894,,East,Vermont,Colchester,5439
8081,C27,4914,C274914,,Central,Michigan,Midland,48640
8082,C92,8428,C928428,,Central,Michigan,Mount Pleasant,48858
8083,C82,2533,C822533,,Central,Michigan,Mount Pleasant,48858
8084,C36,6008,C366008,,Central,Michigan,Mount Pleasant,48858
8085,C33,3324,C333324,,Central,Michigan,Mount Pleasant,48858
8086,C29,8201,C298201,,East,New York,Depew,14043
8087,C11,317,C11317,,East,New York,Depew,14043
8088,C99,8151,C998151,,East,New York,Depew,14043
8089,C16,4672,C164672,,East,New York,Depew,14043
8090,C10,1377,C101377,,South,Tennessee,Columbia,38401
8091,C26,5607,C265607,,South,Tennessee,Columbia,38401
8092,C20,8415,C208415,,South,Tennessee,Columbia,38401
8093,C32,2015,C322015,,West,Washington,Covington,98042
8094,C12,4207,C124207,,West,Washington,Covington,98042
8095,C66,5949,C665949,,West,Washington,Covington,98042
8096,C10,8993,C108993,,West,Washington,Covington,98042
8097,C22,8640,C228640,,West,Washington,Covington,98042
8098,C16,2054,C162054,,Central,Kansas,Hays,67601
8099,C25,9321,C259321,,Central,Kansas,Hays,67601
8100,C32,2071,C322071,,Central,Kansas,Hays,67601
8101,C26,5909,C265909,,Central,Kansas,Hays,67601
8102,C18,851,C18851,,Central,Kansas,Hays,67601
8103,C16,6367,C166367,,East,Ohio,Grove City,43123
8104,C25,9726,C259726,,East,Ohio,Grove City,43123
8105,C20,5916,C205916,,East,Ohio,Grove City,43123
8106,C88,5540,C885540,,East,Ohio,Grove City,43123
8107,C59,311,C59311,,East,Ohio,Grove City,43123
8108,C21,2617,C212617,,Central,Minnesota,Maplewood,55119
8109,C99,8282,C998282,,Central,Minnesota,Maplewood,55119
8110,C15,8568,C158568,,Central,Minnesota,Maplewood,55119
8111,C21,4746,C214746,,Central,Minnesota,Maplewood,55119
8112,C11,744,C11744,,Central,Minnesota,Maplewood,55119
8113,C67,2276,C672276,,Central,Minnesota,Minneapolis,55407
8114,C13,2055,C132055,,Central,Minnesota,Minneapolis,55407
8115,C93,7517,C937517,,Central,Minnesota,Minneapolis,55407
8116,C47,1848,C471848,,Central,Wisconsin,Milwaukee,53209
8117,C11,7215,C117215,,Central,Wisconsin,Milwaukee,53209
8118,C90,1090,C901090,,Central,Wisconsin,Milwaukee,53209
8119,C10,7987,C107987,,Central,Wisconsin,Milwaukee,53209
8120,C14,3434,C143434,,Central,Wisconsin,Milwaukee,53209
8121,C22,3162,C223162,,Central,Wisconsin,Neenah,54956
8122,C22,2504,C222504,,Central,Wisconsin,Neenah,54956
8123,C12,2988,C122988,,Central,Wisconsin,Neenah,54956
8124,C32,1215,C321215,,South,Arkansas,Van Buren,72956
8125,C14,9380,C149380,,South,Arkansas,Van Buren,72956
8126,C32,1367,C321367,,South,Arkansas,Van Buren,72956
8127,C22,8418,C228418,,West,Colorado,Louisville,80027
8128,C16,354,C16354,,West,Colorado,Louisville,80027
8129,C18,6709,C186709,,West,Colorado,Louisville,80027
8130,C14,6,C146,,West,Colorado,Louisville,80027
8131,C60,1959,C601959,,East,Maryland,Middle River,21220
8132,C30,6615,C306615,,East,Maryland,Middle River,21220
8133,C27,7960,C277960,,East,Maryland,Middle River,21220
8134,C90,8773,C908773,,East,Maryland,Middle River,21220
8135,C22,2514,C222514,,East,Maryland,Middle River,21220
8136,C75,8043,C758043,,East,Ohio,Mount Vernon,43050
8137,C30,8075,C308075,,East,Ohio,Mount Vernon,43050
8138,C18,6650,C186650,,East,Ohio,Mount Vernon,43050
8139,C32,979,C32979,,Central,Minnesota,Minneapolis,55407
8140,C21,6177,C216177,,Central,Minnesota,Minneapolis,55407
8141,C30,942,C30942,,Central,Minnesota,Minneapolis,55407
8142,C20,4146,C204146,,South,Florida,Hollywood,33021
8143,C26,4865,C264865,,South,Florida,Hollywood,33021
8144,C31,930,C31930,,South,Florida,Hollywood,33021
8145,C89,7225,C897225,,South,Florida,Hollywood,33021
8146,C33,1128,C331128,,South,Florida,Hollywood,33021
8147,C94,6179,C946179,,South,Florida,Hollywood,33021
8148,C13,3268,C133268,,South,Florida,Homestead,33030
8149,C43,4976,C434976,,South,Florida,Homestead,33030
8150,C14,1864,C141864,,South,Florida,Homestead,33030
8151,C17,3264,C173264,,South,Florida,Homestead,33030
8152,C39,9838,C399838,,South,Florida,Jacksonville,32216
8153,C17,8964,C178964,,South,Florida,Jacksonville,32216
8154,C15,7405,C157405,,Central,Wisconsin,Neenah,54956
8155,C14,1610,C141610,,Central,Wisconsin,Neenah,54956
8156,C25,3059,C253059,,Central,Wisconsin,New Berlin,53151
8157,C17,3146,C173146,,Central,Wisconsin,New Berlin,53151
8158,C25,3416,C253416,,Central,Wisconsin,New Berlin,53151
8159,C16,787,C16787,,Central,Wisconsin,New Berlin,53151
8160,C16,3445,C163445,,Central,Wisconsin,New Berlin,53151
8161,C21,6793,C216793,,Central,Wisconsin,Oak Creek,53154
8162,C30,6213,C306213,,Central,Wisconsin,Oak Creek,53154
8163,C22,5406,C225406,,Central,Wisconsin,Oak Creek,53154
8164,C17,3035,C173035,,Central,Wisconsin,Oak Creek,53154
8165,C19,716,C19716,,Central,Wisconsin,Oshkosh,54901
8166,C15,5234,C155234,,Central,Wisconsin,Oshkosh,54901
8167,C12,7523,C127523,,Central,Wisconsin,Oshkosh,54901
8168,C58,340,C58340,,Central,Wisconsin,Oshkosh,54901
8169,C11,1767,C111767,,Central,Wisconsin,Oshkosh,54901
8170,C14,6108,C146108,,Central,Wisconsin,Oshkosh,54901
8171,C39,3015,C393015,,Central,Wisconsin,Oshkosh,54901
8172,C20,5483,C205483,,Central,North Dakota,Dickinson,58601
8173,C13,611,C13611,,Central,North Dakota,Dickinson,58601
8174,C90,2383,C902383,,Central,North Dakota,Dickinson,58601
8175,C13,6222,C136222,,Central,North Dakota,Dickinson,58601
8176,C38,7499,C387499,,East,Ohio,Sandusky,44870
8177,C10,696,C10696,,East,Ohio,Sandusky,44870
8178,C48,7386,C487386,,East,Ohio,Sandusky,44870
8179,C14,7583,C147583,,East,Ohio,Sandusky,44870
8180,C27,1820,C271820,,East,Ohio,Sandusky,44870
8181,C18,3305,C183305,,East,Ohio,Sandusky,44870
8182,C11,7358,C117358,,East,Ohio,Sandusky,44870
8183,C19,5015,C195015,,East,Ohio,Springfield,45503
8184,C16,252,C16252,,East,Ohio,Springfield,45503
8185,C22,3632,C223632,,East,Ohio,Springfield,45503
8186,C21,3354,C213354,,East,Ohio,Springfield,45503
8187,C20,1353,C201353,,East,Ohio,Springfield,45503
8188,C76,4079,C764079,,Central,Minnesota,Minneapolis,55407
8189,C24,9054,C249054,,Central,Minnesota,Minnetonka,55345
8190,C32,6705,C326705,,Central,Minnesota,Minnetonka,55345
8191,C17,2934,C172934,,Central,Minnesota,Minnetonka,55345
8192,C12,8686,C128686,,Central,Minnesota,Minnetonka,55345
8193,C31,1718,C311718,,Central,Minnesota,Minnetonka,55345
8194,C89,1670,C891670,,Central,Minnesota,Minnetonka,55345
8195,C26,4824,C264824,,Central,Minnesota,Minnetonka,55345
8196,C33,3464,C333464,,Central,Minnesota,Minnetonka Mills,55343
8197,C55,4645,C554645,,Central,Iowa,West Des Moines,50265
8198,C32,5845,C325845,,Central,Iowa,West Des Moines,50265
8199,C21,7645,C217645,,Central,Iowa,West Des Moines,50265
8200,C21,904,C21904,,Central,Iowa,West Des Moines,50265
8201,C20,8585,C208585,,Central,Kansas,Dodge City,67801
8202,C11,6442,C116442,,Central,Kansas,Dodge City,67801
8203,C17,2856,C172856,,Central,Kansas,Dodge City,67801
8204,C14,2062,C142062,,Central,Kansas,Dodge City,67801
8205,C38,9764,C389764,,Central,Kansas,Dodge City,67801
8206,C24,5286,C245286,,Central,Kansas,Dodge City,67801
8207,C82,8641,C828641,,Central,Kansas,Dodge City,67801
8208,C17,7024,C177024,,Central,Kansas,Garden City,67846
8209,C26,1398,C261398,,Central,Wisconsin,Racine,53402
8210,C14,6106,C146106,,Central,Wisconsin,Racine,53402
8211,C29,4190,C294190,,Central,Wisconsin,Racine,53402
8212,C18,3278,C183278,,Central,Wisconsin,Sheboygan,53081
8213,C18,2823,C182823,,Central,Wisconsin,Sheboygan,53081
8214,C19,2236,C192236,,Central,Wisconsin,Sheboygan,53081
8215,C20,3336,C203336,,Central,Michigan,Mount Pleasant,48858
8216,C31,6427,C316427,,Central,Michigan,Mount Pleasant,48858
8217,C19,4054,C194054,,Central,Michigan,Muskegon,49442
8218,C28,3822,C283822,,Central,Michigan,Muskegon,49442
8219,C39,4608,C394608,,Central,Michigan,Muskegon,49442
8220,C19,9448,C199448,,Central,Michigan,Muskegon,49442
8221,C54,6437,C546437,,Central,Michigan,Muskegon,49442
8222,C54,308,C54308,,Central,Michigan,Muskegon,49442
8223,C24,1557,C241557,,Central,Michigan,Novi,48375
8224,C22,3013,C223013,,Central,Michigan,Novi,48375
8225,C35,3280,C353280,,Central,Michigan,Novi,48375
8226,C35,1228,C351228,,Central,Michigan,Novi,48375
8227,C29,5730,C295730,,Central,Michigan,Oak Park,48237
8228,C21,8379,C218379,,Central,Michigan,Oak Park,48237
8229,C26,7700,C267700,,Central,Michigan,Oak Park,48237
8230,C33,7371,C337371,,Central,Michigan,Oak Park,48237
8231,C17,8863,C178863,,Central,Michigan,Oak Park,48237
8232,C86,5061,C865061,,Central,Michigan,Oak Park,48237
8233,C12,1593,C121593,,Central,Michigan,Oak Park,48237
8234,C28,4424,C284424,,Central,Michigan,Oak Park,48237
8235,C23,5350,C235350,,Central,Michigan,Pontiac,48342
8236,C12,6670,C126670,,Central,Michigan,Pontiac,48342
8237,C81,7494,C817494,,Central,Michigan,Pontiac,48342
8238,C13,3392,C133392,,Central,Michigan,Pontiac,48342
8239,C32,5458,C325458,,Central,Michigan,Pontiac,48342
8240,C28,7606,C287606,,Central,Michigan,Pontiac,48342
8241,C31,541,C31541,,Central,Michigan,Port Huron,48060
8242,C31,2158,C312158,,Central,Michigan,Port Huron,48060
8243,C17,1752,C171752,,Central,Michigan,Port Huron,48060
8244,C23,2657,C232657,,Central,Michigan,Port Huron,48060
8245,C58,5675,C585675,,Central,Michigan,Port Huron,48060
8246,C15,4697,C154697,,Central,Michigan,Port Huron,48060
8247,C21,4454,C214454,,West,Idaho,Coeur D Alene,83814
8248,C22,6270,C226270,,West,Idaho,Coeur D Alene,83814
8249,C20,5746,C205746,,West,Idaho,Coeur D Alene,83814
8250,C24,3675,C243675,,West,California,Los Angeles,90049
8251,C22,6136,C226136,,West,California,Los Angeles,90049
8252,C32,3827,C323827,,West,California,Los Angeles,90049
8253,C18,1884,C181884,,West,California,Los Angeles,90049
8254,C33,7325,C337325,,West,California,Los Angeles,90049
8255,C72,6032,C726032,,West,California,Los Angeles,90049
8256,C12,7517,C127517,,West,California,Los Angeles,90049
8257,C11,1592,C111592,,West,California,Los Angeles,90049
8258,C84,6363,C846363,,West,California,Los Angeles,90049
8259,C14,1132,C141132,,West,California,Los Angeles,90049
8260,C32,4441,C324441,,West,California,Los Angeles,90049
8261,C26,6825,C266825,,West,Idaho,Coeur D Alene,83814
8262,C20,7374,C207374,,West,Idaho,Coeur D Alene,83814
8263,C16,1870,C161870,,West,Idaho,Coeur D Alene,83814
8264,C24,2298,C242298,,West,Idaho,Coeur D Alene,83814
8265,C24,9325,C249325,,West,Idaho,Coeur D Alene,83814
8266,C21,3777,C213777,,West,Idaho,Idaho Falls,83402
8267,C32,3277,C323277,,West,Idaho,Idaho Falls,83402
8268,C23,5951,C235951,,West,Idaho,Idaho Falls,83402
8269,C15,6727,C156727,,West,Idaho,Idaho Falls,83402
8270,C22,6787,C226787,,West,Idaho,Idaho Falls,83402
8271,C18,6948,C186948,,West,Idaho,Idaho Falls,83402
8272,C24,8491,C248491,,Central,Minnesota,Minnetonka Mills,55343
8273,C28,6647,C286647,,Central,Minnesota,Minnetonka Mills,55343
8274,C13,5377,C135377,,Central,Minnesota,Minnetonka Mills,55343
8275,C87,551,C87551,,Central,Minnesota,Minnetonka Mills,55343
8276,C40,8144,C408144,,Central,Minnesota,Minnetonka Mills,55343
8277,C62,2176,C622176,,Central,Minnesota,Moorhead,56560
8278,C12,536,C12536,,Central,Minnesota,Moorhead,56560
8279,C16,9370,C169370,,Central,Minnesota,Moorhead,56560
8280,C34,3336,C343336,,South,Arkansas,Van Buren,72956
8281,C38,9306,C389306,,South,Arkansas,Van Buren,72956
8282,C33,3121,C333121,,East,Massachusetts,Boston,2113
8283,C19,9109,C199109,,East,Massachusetts,Boston,2113
8284,C98,5598,C985598,,East,Massachusetts,Boston,2113
8285,C24,7033,C247033,,East,Massachusetts,Boston,2113
8286,C13,8578,C138578,,East,Massachusetts,Boston,2113
8287,C14,5255,C145255,,East,Massachusetts,Boston,2113
8288,C47,8613,C478613,,East,Massachusetts,Boston,2113
8289,C61,7846,C617846,,East,Massachusetts,Boston,2113
8290,C21,5722,C215722,,East,Massachusetts,Boston,2113
8291,C72,1994,C721994,,East,Massachusetts,Boston,2113
8292,C28,5964,C285964,,East,Massachusetts,Boston,2113
8293,C29,6573,C296573,,East,Massachusetts,Boston,2113
8294,C27,7142,C277142,,East,New York,Rochester,14609
8295,C28,2359,C282359,,East,New York,Rochester,14609
8296,C48,1101,C481101,,East,New York,Rochester,14609
8297,C26,9696,C269696,,East,New York,Rochester,14609
8298,C58,2445,C582445,,East,New York,Rochester,14609
8299,C31,7817,C317817,,East,New York,Rochester,14609
8300,C22,9763,C229763,,East,New York,Rochester,14609
8301,C57,8833,C578833,,East,New York,Rochester,14609
8302,C19,1511,C191511,,East,New York,Rome,13440
8303,C27,1988,C271988,,East,New York,Rome,13440
8304,C17,690,C17690,,East,New York,Rome,13440
8305,C24,3468,C243468,,East,New York,Rome,13440
8306,C13,4298,C134298,,East,New York,Rome,13440
8307,C20,3136,C203136,,East,New York,Rome,13440
8308,C24,318,C24318,,East,New York,Rome,13440
8309,C12,4613,C124613,,West,California,Encinitas,92024
8310,C16,141,C16141,,West,California,Encinitas,92024
8311,C14,4621,C144621,,West,California,Encinitas,92024
8312,C23,7125,C237125,,West,California,Encinitas,92024
8313,C15,9040,C159040,,West,California,Encinitas,92024
8314,C19,6753,C196753,,East,Massachusetts,Somerville,2145
8315,C31,3858,C313858,,East,New Jersey,East Orange,7017
8316,C20,252,C20252,,East,New Jersey,Rahway,7065
8317,C47,2297,C472297,,East,New York,Scarsdale,10583
8318,C63,1165,C631165,,East,New York,Scarsdale,10583
8319,C30,7193,C307193,,East,New York,Scarsdale,10583
8320,C18,499,C18499,,East,New York,Scarsdale,10583
8321,C15,5994,C155994,,Central,North Dakota,Minot,58701
8322,C17,1757,C171757,,West,Washington,Issaquah,98027
8323,C27,2052,C272052,,West,Washington,Issaquah,98027
8324,C92,939,C92939,,West,Washington,Kennewick,99336
8325,C13,7080,C137080,,West,Washington,Kennewick,99336
8326,C43,3838,C433838,,West,Washington,Kennewick,99336
8327,C79,579,C79579,,West,Washington,Kennewick,99336
8328,C24,5653,C245653,,West,Washington,Kennewick,99336
8329,C31,9241,C319241,,West,Washington,Kennewick,99336
8330,C72,47,C7247,,West,Washington,Kent,98031
8331,C10,8268,C108268,,West,Oregon,Albany,97321
8332,C25,4369,C254369,,West,Oregon,Albany,97321
8333,C18,2951,C182951,,West,Oregon,Aloha,97007
8334,C32,6307,C326307,,West,Oregon,Aloha,97007
8335,C32,1197,C321197,,West,Oregon,Aloha,97007
8336,C25,4665,C254665,,West,Oregon,Aloha,97007
8337,C19,4298,C194298,,West,Oregon,Aloha,97007
8338,C45,793,C45793,,West,Oregon,Aloha,97007
8339,C28,444,C28444,,West,Oregon,Beaverton,97005
8340,C99,802,C99802,,West,Oregon,Beaverton,97005
8341,C22,3906,C223906,,West,Oregon,Beaverton,97005
8342,C78,4227,C784227,,West,Oregon,Beaverton,97005
8343,C62,2206,C622206,,West,Oregon,Bend,97701
8344,C11,1138,C111138,,West,Oregon,Bend,97701
8345,C30,4407,C304407,,Central,Illinois,Lansing,60438
8346,C67,6484,C676484,,Central,Illinois,Lombard,60148
8347,C25,6984,C256984,,Central,Illinois,Lombard,60148
8348,C24,4055,C244055,,Central,Illinois,Lombard,60148
8349,C17,3626,C173626,,Central,North Dakota,Mandan,58554
8350,C27,4551,C274551,,Central,North Dakota,Mandan,58554
8351,C12,6576,C126576,,Central,North Dakota,Mandan,58554
8352,C23,1341,C231341,,Central,North Dakota,Mandan,58554
8353,C21,5600,C215600,,Central,North Dakota,Mandan,58554
8354,C14,4745,C144745,,West,Oregon,Bend,97701
8355,C53,2175,C532175,,West,Oregon,Corvallis,97330
8356,C23,444,C23444,,West,Oregon,Corvallis,97330
8357,C15,7033,C157033,,West,Oregon,Corvallis,97330
8358,C96,6459,C966459,,West,Oregon,Corvallis,97330
8359,C18,9195,C189195,,Central,Kansas,Garden City,67846
8360,C99,9363,C999363,,Central,Kansas,Garden City,67846
8361,C85,8049,C858049,,Central,Kansas,Garden City,67846
8362,C19,9941,C199941,,Central,Kansas,Hutchinson,67501
8363,C94,8209,C948209,,Central,Kansas,Hutchinson,67501
8364,C15,4566,C154566,,Central,Kansas,Hutchinson,67501
8365,C24,2779,C242779,,Central,Kansas,Hutchinson,67501
8366,C24,8012,C248012,,Central,Kansas,Hutchinson,67501
8367,C10,2587,C102587,,Central,Kansas,Hutchinson,67501
8368,C21,2632,C212632,,Central,Kansas,Hutchinson,67501
8369,C92,2014,C922014,,Central,Kansas,Kansas City,66104
8370,C31,2743,C312743,,Central,Kansas,Kansas City,66104
8371,C16,464,C16464,,Central,Kansas,Kansas City,66104
8372,C42,7543,C427543,,Central,Kansas,Kansas City,66104
8373,C31,8341,C318341,,Central,Kansas,Kansas City,66104
8374,C86,7848,C867848,,Central,Kansas,Kansas City,66104
8375,C19,2290,C192290,,Central,Kansas,Kansas City,66104
8376,C18,7808,C187808,,Central,Kansas,Lawrence,66044
8377,C22,8880,C228880,,Central,Kansas,Lawrence,66044
8378,C17,1691,C171691,,Central,Kansas,Leavenworth,66048
8379,C28,3481,C283481,,Central,Kansas,Leavenworth,66048
8380,C88,7674,C887674,,Central,Kansas,Leavenworth,66048
8381,C87,8835,C878835,,Central,Kansas,Leavenworth,66048
8382,C18,3826,C183826,,Central,Kansas,Leavenworth,66048
8383,C98,2173,C982173,,Central,Kansas,Leawood,66209
8384,C23,3003,C233003,,Central,Kansas,Leawood,66209
8385,C31,9133,C319133,,West,California,Berkeley,94704
8386,C16,3432,C163432,,West,California,Berkeley,94704
8387,C12,7447,C127447,,West,California,Berkeley,94704
8388,C29,1816,C291816,,West,California,Berkeley,94704
8389,C31,9103,C319103,,West,California,Berkeley,94704
8390,C33,9924,C339924,,East,New Hampshire,Hudson,3051
8391,C29,8800,C298800,,East,New Hampshire,Keene,3431
8392,C31,5766,C315766,,East,New Jersey,Paterson,7501
8393,C20,8564,C208564,,South,Kentucky,Murray,42071
8394,C15,3288,C153288,,South,Kentucky,Murray,42071
8395,C31,6196,C316196,,South,Kentucky,Murray,42071
8396,C31,2171,C312171,,South,Kentucky,Murray,42071
8397,C21,4757,C214757,,East,Massachusetts,Concord,1742
8398,C71,694,C71694,,East,Massachusetts,New Bedford,2740
8399,C18,2266,C182266,,East,Massachusetts,Wilbraham,1095
8400,C10,1210,C101210,,East,New Hampshire,Concord,3301
8401,C24,6812,C246812,,East,Vermont,Essex Junction,5451
8402,C42,9822,C429822,,South,Arkansas,Benton,72015
8403,C21,8141,C218141,,South,Arkansas,Benton,72015
8404,C51,4464,C514464,,South,Arkansas,Benton,72015
8405,C29,8775,C298775,,West,Washington,Kent,98031
8406,C41,4050,C414050,,West,Washington,Kent,98031
8407,C14,7396,C147396,,West,Washington,Kent,98031
8408,C15,1452,C151452,,West,Washington,Kirkland,98034
8409,C72,1411,C721411,,West,Washington,Kirkland,98034
